0.000000000000000000e+00,-0.000000000000000000e+00
2.083333333333333218e-02,-0.000000000000000000e+00
4.166666666666666435e-02,2.130306917175556203e-03
6.250000000000000000e-02,3.936791318178495085e-03
8.333333333333332871e-02,4.978991601153800670e-03
1.041666666666666574e-01,1.008974968517288226e-02
1.250000000000000000e-01,1.152660757396361396e-02
1.458333333333333148e-01,1.263195694713346515e-02
1.666666666666666574e-01,2.195303270663306189e-02
1.875000000000000000e-01,2.685892427023880979e-02
2.083333333333333148e-01,1.959433091910248170e-02
2.291666666666666574e-01,1.600778415645082511e-02
2.500000000000000000e-01,2.613625939801854370e-02
2.708333333333333148e-01,3.361920754445648502e-02
2.916666666666666297e-01,2.752830145317756994e-02
3.125000000000000000e-01,2.433504201502240463e-02
3.333333333333333148e-01,3.496901286552020482e-02
3.541666666666666297e-01,4.300210957713519050e-02
3.750000000000000000e-01,3.744397456175336397e-02
3.958333333333333148e-01,3.488380551837522159e-02
4.166666666666666297e-01,4.586841668131750455e-02
4.375000000000000000e-01,5.394680445234728561e-02
4.583333333333333148e-01,4.842735855119547489e-02
4.791666666666666297e-01,4.504920430137162451e-02
5.000000000000000000e-01,4.892094809416466794e-02
5.208333333333332593e-01,4.603857865251351905e-02
5.416666666666666297e-01,3.452347031842455810e-02
5.625000000000000000e-01,2.849775463435819806e-02
5.833333333333332593e-01,3.554962446761927852e-02
6.041666666666666297e-01,3.956206349009575018e-02
6.250000000000000000e-01,2.909765813738747139e-02
6.458333333333332593e-01,2.036516733094789408e-02
6.666666666666666297e-01,2.448683440216375268e-02
6.875000000000000000e-01,2.534807673325376390e-02
7.083333333333332593e-01,1.175557644862493430e-02
7.291666666666666297e-01,3.280931127247627019e-05
7.500000000000000000e-01,1.139135763986851100e-03
7.708333333333332593e-01,-1.054891648567646278e-03
7.916666666666666297e-01,-1.066526322328624661e-02
8.125000000000000000e-01,-1.367229233818957612e-02
8.333333333333332593e-01,-6.094167079897038798e-03
8.541666666666666297e-01,-3.508646680352596123e-03
8.750000000000000000e-01,-1.530519128264258219e-02
8.958333333333332593e-01,-2.496081482693819284e-02
9.166666666666666297e-01,-2.185898289442965090e-02
9.375000000000000000e-01,-1.678915956882172378e-02
9.583333333333332593e-01,-2.215389589440297513e-02
9.791666666666666297e-01,-2.511115110342042323e-02
1.000000000000000000e+00,-1.531813290083070683e-02
1.020833333333333259e+00,-9.340446786446706881e-03
1.041666666666666519e+00,-1.760444618392587382e-02
1.062500000000000000e+00,-2.342390350290142823e-02
1.083333333333333259e+00,-1.653542959134941814e-02
1.104166666666666519e+00,-9.531246409988414908e-03
1.125000000000000000e+00,-1.193756154509511593e-02
1.145833333333333259e+00,-1.040134359923643517e-02
1.166666666666666519e+00,3.818738827929344347e-03
1.187500000000000000e+00,1.404117309464392865e-02
1.208333333333333259e+00,9.945515548507361317e-03
1.229166666666666519e+00,8.379994817959065048e-03
1.250000000000000000e+00,1.948498086960156334e-02
1.270833333333333259e+00,2.672966737448389390e-02
1.291666666666666519e+00,1.980175559582563957e-02
1.312500000000000000e+00,1.536109124660019198e-02
1.333333333333333259e+00,2.362794344127623278e-02
1.354166666666666519e+00,2.806410242579839356e-02
1.375000000000000000e+00,1.813921954149755669e-02
1.395833333333333259e+00,1.043447760170355086e-02
1.416666666666666519e+00,1.550050132910984514e-02
1.437500000000000000e+00,1.702031591932711210e-02
1.458333333333333259e+00,4.126774437461114796e-03
1.479166666666666519e+00,-6.348934798306490011e-03
1.500000000000000000e+00,-3.699302013559080740e-03
1.520833333333333259e+00,-3.979431877471316381e-03
1.541666666666666519e+00,-1.319337242648749124e-02
1.562500000000000000e+00,-1.606047066110868546e-02
1.583333333333333259e+00,-5.944224109882385865e-03
1.604166666666666519e+00,1.111722448027882473e-03
1.625000000000000000e+00,-5.514088091921644230e-03
1.645833333333333259e+00,-9.008012131916619258e-03
1.666666666666666519e+00,-1.660396288568638133e-03
1.687500000000000000e+00,1.189184003374801771e-03
1.708333333333333259e+00,-9.631885649257460047e-03
1.729166666666666519e+00,-1.729391589994929909e-02
1.750000000000000000e+00,-1.150966889639396147e-02
1.770833333333333259e+00,-8.510141216255576527e-03
1.791666666666666519e+00,-1.917673469843254527e-02
1.812500000000000000e+00,-2.676289709566102501e-02
1.833333333333333259e+00,-2.097033778596219325e-02
1.854166666666666519e+00,-1.798490141212363141e-02
1.875000000000000000e+00,-2.681398060305820175e-02
1.895833333333333259e+00,-3.119955053675785642e-02
1.916666666666666519e+00,-2.216036797754134674e-02
1.937500000000000000e+00,-1.604631277098711797e-02
1.958333333333333259e+00,-2.356146891986738920e-02
1.979166666666666519e+00,-2.792538286056343855e-02
2.000000000000000000e+00,-1.906845628677169766e-02
2.020833333333333037e+00,-1.333055468255083670e-02
2.041666666666666519e+00,-2.118033061623272872e-02
2.062500000000000000e+00,-2.546167992500787333e-02
2.083333333333333037e+00,-1.626929520302114809e-02
2.104166666666666519e+00,-1.023115042260874623e-02
2.125000000000000000e+00,-1.694226159634857481e-02
2.145833333333333037e+00,-1.953006271294779536e-02
2.166666666666666519e+00,-8.755369732190943985e-03
2.187500000000000000e+00,-1.132634415759028752e-03
